,AREA,INT_SQFT,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,UTILITY_AVAIL,STREET,MZZONE,SALES_PRICE,AGE_SOLD,YEARSOLD,Commercial,House,Others
5316,0.0,1550,2,2,4,0.0,1,0.0,2.0,1.0,7079750,49,2011,0.0,1.0,0.0
5317,1.0,1208,2,2,4,3.0,0,3.0,1.0,4.0,10253410,34,2009,0.0,0.0,1.0
5318,2.0,1231,2,1,4,0.0,1,3.0,1.0,3.0,14256100,6,2010,1.0,0.0,0.0
5319,2.0,914,1,1,3,4.0,0,3.0,1.0,5.0,12493850,11,2014,1.0,0.0,0.0
5320,3.0,1578,2,1,4,4.0,1,0.0,2.0,2.0,9489290,26,2011,0.0,1.0,0.0
5321,2.0,938,1,1,3,4.0,1,2.0,0.0,4.0,8766600,16,2014,0.0,1.0,0.0
5322,4.0,2240,4,2,6,3.0,0,1.0,1.0,5.0,12436280,23,2008,0.0,0.0,1.0
5323,6.0,1595,1,1,4,3.0,0,1.0,1.0,5.0,18673590,22,2007,1.0,0.0,0.0
5324,4.0,2438,4,2,6,3.0,1,1.0,2.0,3.0,19369040,12,2008,1.0,0.0,0.0
5325,2.0,707,1,1,2,3.0,0,0.0,1.0,5.0,7582840,31,2011,0.0,0.0,1.0
5326,3.0,1697,2,1,4,1.0,1,2.0,2.0,5.0,11750710,47,2006,0.0,0.0,1.0
5327,4.0,2049,3,2,5,2.0,0,1.0,1.0,3.0,15247820,21,2010,1.0,0.0,0.0
5328,5.0,1775,1,1,4,4.0,1,0.0,2.0,5.0,15310800,35,2014,0.0,0.0,1.0
5329,0.0,957,1,1,3,4.0,0,1.0,2.0,0.0,5180000,10,2010,0.0,1.0,0.0
5330,0.0,1592,2,2,4,4.0,0,0.0,2.0,1.0,8033250,7,2009,0.0,0.0,1.0
5331,4.0,2317,4,2,6,4.0,0,3.0,1.0,4.0,12871040,15,2010,0.0,0.0,1.0
5332,2.0,742,1,1,2,2.0,0,1.0,0.0,3.0,5925790,35,2013,0.0,0.0,1.0
5333,2.0,763,1,1,2,1.0,0,3.0,1.0,3.0,7036410,22,2008,0.0,0.0,1.0
5334,3.0,1738,2,1,4,2.0,1,0.0,2.0,3.0,15676760,13,2006,1.0,0.0,0.0
5335,2.0,791,1,1,2,3.0,1,2.0,0.0,5.0,8285550,21,2007,0.0,1.0,0.0
5336,5.0,1662,1,1,4,3.0,0,0.0,0.0,5.0,18293830,35,2010,1.0,0.0,0.0
5337,5.0,1794,1,1,4,1.0,0,2.0,2.0,5.0,13876620,40,2010,0.0,0.0,1.0
5338,2.0,841,1,1,3,3.0,0,3.0,2.0,4.0,8142550,25,2013,0.0,1.0,0.0
5339,1.0,702,1,1,2,4.0,1,3.0,0.0,3.0,10353315,21,2010,1.0,0.0,0.0
5340,0.0,1009,1,1,3,2.0,1,2.0,2.0,2.0,6878625,50,2011,0.0,0.0,1.0
5341,4.0,1522,2,1,4,3.0,0,1.0,2.0,4.0,13456660,23,2011,1.0,0.0,0.0
5342,1.0,1274,2,2,4,3.0,0,2.0,0.0,5.0,10588470,18,2007,0.0,0.0,1.0
5343,4.0,2175,3,2,5,2.0,0,3.0,2.0,4.0,11346500,25,2010,0.0,1.0,0.0
5344,4.0,2101,3,2,5,0.0,1,1.0,2.0,4.0,11642240,22,2010,0.0,1.0,0.0
5345,1.0,837,1,1,3,3.0,0,1.0,1.0,4.0,8005310,33,2008,0.0,0.0,1.0
5346,5.0,1845,2,1,5,2.0,1,0.0,2.0,5.0,22619470,6,2011,1.0,0.0,0.0
5347,1.0,1245,2,2,4,3.0,0,0.0,0.0,2.0,7828105,7,2007,0.0,1.0,0.0
5348,3.0,1510,2,1,4,4.0,0,2.0,2.0,5.0,11077770,16,2006,0.0,0.0,1.0
5349,3.0,1562,2,1,4,3.0,1,1.0,1.0,1.0,7584040,52,2008,0.0,1.0,0.0
5350,2.0,792,1,1,2,3.0,0,2.0,0.0,5.0,7387600,16,2010,0.0,1.0,0.0
5351,2.0,1124,1,1,3,2.0,0,2.0,2.0,4.0,13370400,17,2013,1.0,0.0,0.0
5352,3.0,1917,3,2,5,4.0,0,2.0,1.0,4.0,16094990,32,2008,1.0,0.0,0.0
5353,3.0,1910,3,2,5,3.0,0,2.0,1.0,3.0,15030330,43,2008,1.0,0.0,0.0
5354,1.0,1151,1,1,3,0.0,1,3.0,0.0,1.0,7666980,12,2008,0.0,1.0,0.0
5355,4.0,2158,3,2,5,1.0,0,2.0,1.0,4.0,16918940,7,2010,1.0,0.0,0.0
5356,0.0,1464,2,2,4,0.0,1,3.0,0.0,4.0,7732750,49,2010,0.0,1.0,0.0
5357,2.0,883,1,1,3,4.0,1,3.0,0.0,5.0,12231750,33,2012,1.0,0.0,0.0
5358,0.0,532,1,1,2,2.0,0,2.0,0.0,5.0,5283250,27,2009,0.0,1.0,0.0
5359,4.0,1925,3,2,5,0.0,0,1.0,1.0,4.0,9570520,26,2008,0.0,1.0,0.0
5360,2.0,1067,1,1,3,0.0,1,0.0,2.0,4.0,9842290,34,2011,0.0,0.0,1.0
5361,2.0,801,1,1,3,4.0,0,1.0,2.0,4.0,11064550,25,2013,1.0,0.0,0.0
5362,4.0,1536,2,1,4,3.0,1,3.0,2.0,3.0,10706080,8,2008,0.0,0.0,1.0
5363,3.0,1505,2,1,4,4.0,1,3.0,0.0,4.0,9834610,47,2008,0.0,0.0,1.0
5364,2.0,849,1,1,3,2.0,0,3.0,0.0,5.0,10980150,13,2009,1.0,0.0,0.0
5365,3.0,1514,2,1,4,0.0,0,2.0,2.0,3.0,8935900,40,2011,0.0,0.0,1.0
5366,2.0,1181,1,1,3,2.0,0,3.0,0.0,3.0,12089100,27,2010,1.0,0.0,0.0
5367,6.0,1773,1,1,4,0.0,0,1.0,2.0,4.0,11966700,29,2010,0.0,1.0,0.0
5368,5.0,1906,2,1,5,0.0,0,2.0,2.0,4.0,12755110,38,2011,0.0,1.0,0.0
5369,2.0,1061,1,1,3,1.0,0,2.0,1.0,5.0,12617700,38,2010,1.0,0.0,0.0
5370,3.0,1520,2,1,4,2.0,1,1.0,1.0,0.0,11872680,29,2009,1.0,0.0,0.0
5371,4.0,1564,2,1,4,1.0,1,3.0,1.0,3.0,13566940,27,2011,1.0,0.0,0.0
5372,3.0,1900,3,2,5,1.0,1,0.0,2.0,1.0,10080770,46,2004,0.0,0.0,1.0
5373,2.0,1120,1,1,3,3.0,1,2.0,1.0,3.0,9914650,7,2009,0.0,0.0,1.0
5374,0.0,1147,1,1,3,1.0,0,0.0,1.0,1.0,5352875,23,2009,0.0,0.0,1.0
5375,2.0,1087,1,1,3,3.0,0,2.0,0.0,5.0,8499600,20,2014,0.0,1.0,0.0
5376,0.0,955,1,1,3,0.0,1,3.0,0.0,3.0,6221000,18,2012,0.0,1.0,0.0
5377,0.0,545,1,1,2,3.0,0,2.0,2.0,1.0,4591875,12,2010,0.0,0.0,1.0
5378,4.0,1494,2,1,4,2.0,0,3.0,2.0,4.0,13331980,29,2008,1.0,0.0,0.0
5379,0.0,1649,2,2,4,0.0,1,2.0,1.0,4.0,13264000,20,2011,1.0,0.0,0.0
5380,1.0,1297,2,2,4,1.0,1,1.0,1.0,5.0,16625090,6,2011,1.0,0.0,0.0
5381,0.0,676,1,1,2,1.0,0,0.0,2.0,0.0,3741250,29,2011,0.0,0.0,1.0
5382,5.0,1523,1,1,4,1.0,1,3.0,0.0,5.0,12010860,28,2011,0.0,1.0,0.0
5383,5.0,1704,1,1,4,3.0,0,0.0,0.0,4.0,12432100,9,2012,0.0,0.0,1.0
5384,0.0,827,1,1,2,0.0,1,3.0,0.0,3.0,6421125,6,2010,0.0,0.0,1.0
5385,2.0,897,1,1,3,4.0,0,0.0,0.0,4.0,7649800,4,2012,0.0,1.0,0.0
5386,0.0,1024,1,1,3,3.0,1,0.0,1.0,3.0,7119000,16,2010,0.0,1.0,0.0
5387,4.0,1707,2,1,4,0.0,1,1.0,1.0,5.0,11187900,18,2012,0.0,0.0,1.0
5388,6.0,1838,2,1,5,2.0,1,0.0,0.0,4.0,12673360,33,2013,0.0,1.0,0.0
5389,0.0,1680,2,2,4,1.0,0,0.0,1.0,3.0,7872500,42,2011,0.0,0.0,1.0
5390,5.0,1617,1,1,4,4.0,1,0.0,2.0,5.0,14115670,6,2007,0.0,1.0,0.0
5391,2.0,927,1,1,3,2.0,0,3.0,2.0,3.0,8368990,16,2009,0.0,0.0,1.0
5392,1.0,873,1,1,3,0.0,0,0.0,2.0,5.0,12099995,33,2006,1.0,0.0,0.0
5393,5.0,1841,2,1,5,0.0,1,3.0,0.0,5.0,21252230,9,2011,1.0,0.0,0.0
5394,0.0,712,1,1,2,4.0,0,0.0,0.0,1.0,3833500,22,2011,0.0,0.0,1.0
5395,5.0,1860,2,1,5,1.0,1,0.0,0.0,4.0,13463390,42,2012,0.0,0.0,1.0
5396,3.0,1774,2,1,4,4.0,0,0.0,0.0,0.0,6468090,46,2011,0.0,1.0,0.0
5397,5.0,1781,1,1,4,3.0,1,2.0,2.0,5.0,22007470,11,2007,1.0,0.0,0.0
5398,4.0,1351,2,1,4,3.0,1,2.0,2.0,3.0,9284180,19,2008,0.0,1.0,0.0
5399,4.0,2263,4,2,6,0.0,0,3.0,1.0,4.0,11050660,13,2009,0.0,1.0,0.0
5400,4.0,1956,3,2,5,2.0,0,3.0,1.0,5.0,11633740,21,2009,0.0,0.0,1.0
5401,0.0,1199,1,1,3,1.0,1,0.0,0.0,5.0,8061375,43,2011,0.0,0.0,1.0
5402,2.0,960,1,1,3,3.0,1,2.0,0.0,4.0,12145750,17,2011,1.0,0.0,0.0
5403,0.0,1053,1,1,3,1.0,0,1.0,1.0,4.0,9221000,24,2009,1.0,0.0,0.0
5404,4.0,1944,3,2,5,1.0,1,3.0,1.0,4.0,16666700,15,2011,1.0,0.0,0.0
5405,2.0,780,1,1,2,4.0,0,1.0,0.0,5.0,7685050,27,2009,0.0,0.0,1.0
5406,3.0,1868,3,2,5,2.0,1,2.0,1.0,0.0,9188710,43,2006,0.0,0.0,1.0
5407,0.0,511,1,1,2,0.0,1,3.0,0.0,5.0,6479750,15,2011,0.0,1.0,0.0
5408,1.0,951,1,1,3,4.0,0,0.0,2.0,1.0,11174665,11,2010,1.0,0.0,0.0
5409,2.0,1150,1,1,3,0.0,0,1.0,1.0,5.0,9120250,15,2013,0.0,1.0,0.0
5410,5.0,1758,1,1,4,3.0,1,0.0,2.0,5.0,14289740,12,2009,0.0,1.0,0.0
5411,0.0,703,1,1,2,4.0,1,0.0,2.0,3.0,7240500,8,2011,0.0,1.0,0.0
5412,2.0,973,1,1,3,4.0,0,3.0,0.0,4.0,7935350,22,2014,0.0,1.0,0.0
5413,1.0,1128,1,1,3,4.0,1,3.0,2.0,3.0,15093640,16,2009,1.0,0.0,0.0
5414,0.0,578,1,1,2,4.0,1,1.0,0.0,4.0,5754250,39,2010,0.0,1.0,0.0
5415,6.0,1669,1,1,4,0.0,0,1.0,0.0,4.0,12021830,13,2013,0.0,0.0,1.0
5416,1.0,1096,1,1,3,1.0,1,1.0,0.0,1.0,7537975,5,2010,0.0,1.0,0.0
5417,5.0,1595,1,1,4,0.0,0,1.0,0.0,3.0,10854110,13,2013,0.0,0.0,1.0
5418,5.0,1825,2,1,5,2.0,1,1.0,2.0,5.0,15603340,22,2014,0.0,0.0,1.0
5419,2.0,1298,2,1,4,1.0,1,3.0,0.0,4.0,10636110,16,2014,0.0,0.0,1.0
5420,6.0,1812,2,1,5,3.0,0,2.0,0.0,4.0,11643180,44,2007,0.0,1.0,0.0
5421,0.0,975,1,1,3,4.0,1,3.0,0.0,4.0,9577000,35,2011,1.0,0.0,0.0
5422,4.0,1830,3,2,5,2.0,0,3.0,2.0,5.0,10916420,21,2011,0.0,1.0,0.0
5423,0.0,1054,1,1,3,1.0,0,2.0,0.0,0.0,6235500,30,2011,1.0,0.0,0.0
5424,5.0,1852,2,1,5,1.0,0,3.0,0.0,4.0,11827050,30,2007,0.0,1.0,0.0
5425,2.0,1057,1,1,3,3.0,1,0.0,2.0,3.0,8931100,26,2014,0.0,1.0,0.0
5426,5.0,1616,1,1,4,4.0,1,1.0,2.0,5.0,13510630,44,2007,0.0,1.0,0.0
5427,3.0,1500,2,1,4,4.0,1,1.0,2.0,0.0,7628730,54,2011,0.0,1.0,0.0
5428,2.0,750,1,1,2,3.0,0,1.0,2.0,5.0,8287250,37,2007,0.0,0.0,1.0
5429,2.0,1262,2,1,4,4.0,1,3.0,0.0,4.0,10381640,38,2008,0.0,0.0,1.0
5430,5.0,1700,1,1,4,3.0,1,3.0,0.0,3.0,12556130,34,2008,0.0,0.0,1.0
5431,5.0,1605,1,1,4,4.0,1,3.0,0.0,5.0,19978530,9,2008,1.0,0.0,0.0
5432,2.0,1192,1,1,3,0.0,0,2.0,0.0,3.0,7363600,20,2008,0.0,1.0,0.0
5433,2.0,1199,1,1,3,0.0,0,3.0,0.0,4.0,7759200,40,2009,0.0,1.0,0.0
5434,2.0,980,1,1,3,3.0,0,1.0,2.0,4.0,9160100,14,2009,0.0,0.0,1.0
5435,3.0,1539,2,1,4,4.0,1,2.0,1.0,5.0,15053510,42,2008,1.0,0.0,0.0
5436,2.0,824,1,1,3,4.0,1,3.0,2.0,4.0,12555850,19,2007,1.0,0.0,0.0
5437,2.0,1124,1,1,3,1.0,1,0.0,0.0,4.0,8744300,18,2012,0.0,1.0,0.0
5438,0.0,1397,2,2,4,4.0,0,0.0,2.0,4.0,12212000,8,2010,1.0,0.0,0.0
5439,4.0,1419,2,1,4,3.0,0,1.0,2.0,4.0,8975540,17,2008,0.0,1.0,0.0
5440,0.0,1214,1,1,3,0.0,0,1.0,2.0,1.0,6152500,23,2011,0.0,0.0,1.0
5441,4.0,1512,2,1,4,1.0,0,3.0,2.0,5.0,10831740,5,2011,0.0,0.0,1.0
5442,0.0,574,1,1,2,2.0,0,0.0,1.0,2.0,4626250,8,2010,0.0,0.0,1.0
5443,0.0,1446,2,2,4,3.0,0,1.0,1.0,1.0,9942750,5,2010,1.0,0.0,0.0
5444,2.0,1138,1,1,3,2.0,1,3.0,0.0,3.0,13038800,8,2007,1.0,0.0,0.0
5445,6.0,1773,1,1,4,4.0,1,1.0,0.0,3.0,19467250,35,2009,1.0,0.0,0.0
5446,2.0,879,1,1,3,1.0,0,3.0,0.0,4.0,7056300,22,2012,0.0,1.0,0.0
5447,3.0,1744,2,1,4,2.0,1,2.0,2.0,5.0,11948330,49,2004,0.0,0.0,1.0
5448,4.0,1751,2,1,4,2.0,1,1.0,2.0,4.0,10660400,30,2011,0.0,1.0,0.0
5449,0.0,1541,2,2,4,3.0,1,0.0,0.0,4.0,8361750,23,2011,0.0,1.0,0.0
5450,0.0,1625,2,2,4,0.0,1,2.0,1.0,4.0,13175500,22,2010,1.0,0.0,0.0
5451,0.0,675,1,1,2,4.0,1,0.0,1.0,0.0,6031500,30,2010,1.0,0.0,0.0
5452,0.0,543,1,1,2,0.0,1,3.0,2.0,3.0,7478750,29,2010,1.0,0.0,0.0
5453,0.0,1087,1,1,3,2.0,1,1.0,0.0,4.0,9780000,28,2010,1.0,0.0,0.0
5454,2.0,1083,1,1,3,0.0,1,3.0,1.0,3.0,8614150,25,2013,0.0,1.0,0.0
5455,4.0,2451,4,2,6,2.0,0,1.0,1.0,5.0,12952820,31,2008,0.0,0.0,1.0
5456,6.0,1562,1,1,4,3.0,1,1.0,0.0,4.0,11938300,10,2007,0.0,1.0,0.0
5457,4.0,1600,2,1,4,3.0,1,3.0,1.0,4.0,10942360,18,2010,0.0,0.0,1.0
5458,6.0,1624,1,1,4,3.0,1,2.0,1.0,5.0,19722030,39,2011,1.0,0.0,0.0
5459,2.0,1216,2,1,4,1.0,0,0.0,2.0,4.0,13534450,35,2012,1.0,0.0,0.0
5460,4.0,1333,2,1,4,4.0,1,1.0,2.0,5.0,10707680,14,2009,0.0,1.0,0.0
5461,4.0,1564,2,1,4,2.0,0,1.0,1.0,5.0,9497460,13,2010,0.0,1.0,0.0
5462,4.0,1366,2,1,4,0.0,0,1.0,2.0,3.0,7575380,30,2011,0.0,1.0,0.0
5463,1.0,1277,2,2,4,0.0,1,2.0,1.0,1.0,8379570,38,2006,0.0,1.0,0.0
5464,0.0,1245,1,1,3,0.0,0,3.0,2.0,0.0,8458500,23,2011,1.0,0.0,0.0
5465,0.0,1314,1,1,3,1.0,0,0.0,0.0,5.0,7625250,30,2012,0.0,0.0,1.0
5466,2.0,967,1,1,3,0.0,0,3.0,1.0,4.0,11709450,15,2013,1.0,0.0,0.0
5467,0.0,1511,2,2,4,3.0,0,3.0,0.0,4.0,7032250,49,2011,0.0,1.0,0.0
5468,0.0,1067,1,1,3,4.0,0,3.0,1.0,5.0,7756750,27,2011,0.0,1.0,0.0
5469,2.0,1005,1,1,3,1.0,1,3.0,1.0,5.0,10516450,8,2008,0.0,0.0,1.0
5470,0.0,1148,1,1,3,4.0,1,1.0,2.0,5.0,11832500,46,2012,1.0,0.0,0.0
5471,3.0,1501,2,1,4,1.0,1,2.0,0.0,1.0,8170290,12,2011,0.0,0.0,1.0
5472,4.0,1559,2,1,4,0.0,0,1.0,2.0,5.0,13940820,21,2011,1.0,0.0,0.0
5473,5.0,1942,2,1,5,0.0,0,0.0,0.0,5.0,20387660,38,2007,1.0,0.0,0.0
5474,6.0,1536,1,1,4,1.0,0,2.0,0.0,5.0,11088470,21,2013,0.0,1.0,0.0
5475,3.0,1833,3,2,5,2.0,1,1.0,0.0,1.0,8865880,44,2006,0.0,0.0,1.0
5476,2.0,831,1,1,3,3.0,0,0.0,0.0,3.0,6243300,14,2008,0.0,1.0,0.0
5477,5.0,1785,1,1,4,2.0,1,1.0,2.0,4.0,14956820,6,2013,0.0,0.0,1.0
5478,2.0,935,1,1,3,1.0,1,1.0,2.0,4.0,9717300,17,2014,0.0,0.0,1.0
5479,4.0,2409,4,2,6,1.0,0,1.0,2.0,4.0,11834440,12,2009,0.0,1.0,0.0
5480,3.0,1760,2,1,4,3.0,1,0.0,1.0,4.0,9929000,55,2010,0.0,1.0,0.0
5481,6.0,1920,2,1,5,2.0,1,1.0,1.0,5.0,14047140,42,2014,0.0,1.0,0.0
5482,0.0,1352,2,2,4,3.0,0,1.0,0.0,5.0,7180750,44,2009,0.0,1.0,0.0
5483,2.0,708,1,1,2,3.0,1,3.0,2.0,5.0,9522210,23,2013,0.0,0.0,1.0
5484,3.0,1798,2,1,4,2.0,0,3.0,0.0,0.0,7730470,21,2007,0.0,0.0,1.0
5485,2.0,901,1,1,3,4.0,0,2.0,1.0,5.0,9000320,33,2008,0.0,0.0,1.0
5486,2.0,1270,2,1,4,0.0,1,2.0,0.0,3.0,13399250,35,2009,1.0,0.0,0.0
5487,2.0,802,1,1,3,3.0,1,0.0,0.0,3.0,7320850,7,2007,0.0,1.0,0.0
5488,2.0,1094,1,1,3,3.0,0,3.0,1.0,3.0,12035150,29,2014,1.0,0.0,0.0
5489,0.0,666,1,1,2,4.0,0,0.0,2.0,0.0,4505500,9,2009,0.0,0.0,1.0
5490,3.0,1655,2,1,4,1.0,1,0.0,1.0,2.0,8487410,43,2007,0.0,1.0,0.0
5491,4.0,1622,2,1,4,2.0,0,1.0,1.0,3.0,12763700,25,2009,1.0,0.0,0.0
5492,4.0,2364,4,2,6,1.0,0,3.0,1.0,5.0,18543840,22,2011,1.0,0.0,0.0
5493,0.0,1442,2,2,4,1.0,1,3.0,1.0,4.0,8965750,48,2009,0.0,0.0,1.0
5494,4.0,1614,2,1,4,0.0,0,2.0,2.0,3.0,13378620,11,2008,1.0,0.0,0.0
5495,3.0,1567,2,1,4,3.0,0,0.0,2.0,3.0,13199950,36,2009,1.0,0.0,0.0
5496,0.0,677,1,1,2,1.0,1,2.0,0.0,1.0,5633250,47,2012,1.0,0.0,0.0
5497,4.0,2333,4,2,6,2.0,1,2.0,2.0,5.0,14416660,20,2009,0.0,0.0,1.0
5498,0.0,1270,1,1,3,3.0,1,3.0,0.0,1.0,9422000,12,2009,1.0,0.0,0.0
5499,2.0,1022,1,1,3,3.0,0,0.0,1.0,5.0,9089140,32,2012,0.0,0.0,1.0
5500,2.0,1000,1,1,3,0.0,1,3.0,2.0,4.0,9681250,8,2007,0.0,1.0,0.0
5501,4.0,1429,2,1,4,1.0,0,2.0,2.0,3.0,8876760,19,2012,0.0,0.0,1.0
5502,6.0,1515,1,1,4,3.0,1,3.0,2.0,5.0,20003050,10,2010,1.0,0.0,0.0
5503,1.0,888,1,1,3,0.0,1,0.0,0.0,5.0,12334440,16,2011,1.0,0.0,0.0
5504,0.0,712,1,1,2,0.0,0,3.0,1.0,4.0,7558000,20,2010,1.0,0.0,0.0
5505,6.0,1685,1,1,4,4.0,1,2.0,1.0,4.0,19839060,43,2012,1.0,0.0,0.0
5506,4.0,1483,2,1,4,2.0,0,3.0,2.0,4.0,13570940,7,2010,1.0,0.0,0.0
5507,1.0,990,1,1,3,2.0,0,2.0,1.0,1.0,10341610,34,2011,1.0,0.0,0.0
5508,0.0,1157,1,1,3,2.0,0,0.0,0.0,0.0,7007250,11,2010,1.0,0.0,0.0
5509,0.0,1350,2,2,4,3.0,0,0.0,1.0,2.0,9967750,5,2011,1.0,0.0,0.0
5510,4.0,1702,2,1,4,4.0,0,1.0,1.0,5.0,14721720,26,2008,1.0,0.0,0.0
5511,6.0,1779,1,1,4,2.0,1,1.0,1.0,4.0,14052490,37,2012,0.0,0.0,1.0
5512,0.0,1356,2,2,4,4.0,1,3.0,1.0,2.0,8177250,33,2009,0.0,0.0,1.0
5513,2.0,713,1,1,2,4.0,0,1.0,1.0,3.0,9213250,23,2009,1.0,0.0,0.0
5514,1.0,969,1,1,3,0.0,1,2.0,2.0,5.0,10820520,28,2011,0.0,0.0,1.0
5515,4.0,1324,1,1,3,3.0,1,3.0,2.0,3.0,9187560,18,2008,0.0,1.0,0.0
5516,2.0,1156,1,1,3,1.0,0,1.0,2.0,5.0,14124700,22,2014,1.0,0.0,0.0
5517,0.0,1327,1,1,3,3.0,1,1.0,2.0,0.0,9886000,20,2010,1.0,0.0,0.0
5518,0.0,1117,1,1,3,0.0,0,0.0,1.0,5.0,9500250,43,2009,1.0,0.0,0.0
5519,2.0,1284,2,1,4,1.0,0,1.0,2.0,4.0,14704500,10,2012,1.0,0.0,0.0
5520,5.0,1983,2,1,5,4.0,1,1.0,2.0,5.0,15237150,36,2012,0.0,1.0,0.0
5521,2.0,1264,2,1,4,1.0,0,1.0,1.0,4.0,8987800,24,2013,0.0,1.0,0.0
5522,3.0,1649,2,1,4,0.0,1,1.0,2.0,0.0,12990820,26,2006,1.0,0.0,0.0
5523,2.0,1245,2,1,4,2.0,1,2.0,1.0,5.0,11062000,4,2008,0.0,1.0,0.0
5524,4.0,1422,2,1,4,4.0,1,1.0,1.0,4.0,13472800,31,2009,1.0,0.0,0.0
5525,1.0,634,1,1,2,0.0,0,0.0,1.0,4.0,8762095,33,2011,1.0,0.0,0.0
5526,4.0,2052,3,2,5,0.0,0,2.0,1.0,3.0,10357920,24,2009,0.0,0.0,1.0
5527,2.0,984,1,1,3,0.0,0,3.0,2.0,4.0,8614330,39,2009,0.0,0.0,1.0
5528,5.0,1808,2,1,5,3.0,1,0.0,0.0,4.0,13475870,34,2013,0.0,0.0,1.0
5529,2.0,1266,2,1,4,2.0,0,3.0,1.0,3.0,9080550,5,2013,0.0,1.0,0.0
5530,6.0,1910,2,1,5,3.0,1,1.0,1.0,4.0,21530880,39,2010,1.0,0.0,0.0
5531,3.0,1527,2,1,4,1.0,1,0.0,2.0,1.0,8920800,26,2008,0.0,0.0,1.0
5532,1.0,1124,1,1,3,2.0,0,3.0,2.0,1.0,7870685,19,2008,0.0,1.0,0.0
5533,3.0,1654,2,1,4,4.0,1,1.0,1.0,2.0,10246160,13,2011,0.0,0.0,1.0
5534,3.0,1722,2,1,4,1.0,1,2.0,1.0,0.0,13217550,24,2005,1.0,0.0,0.0
5535,2.0,833,1,1,3,3.0,1,0.0,0.0,5.0,11265800,36,2006,1.0,0.0,0.0
5536,0.0,529,1,1,2,2.0,1,0.0,2.0,0.0,4168625,41,2011,0.0,0.0,1.0
5537,0.0,1640,2,2,4,2.0,0,0.0,2.0,1.0,11001750,21,2009,1.0,0.0,0.0
5538,1.0,1271,2,2,4,2.0,0,1.0,2.0,1.0,9226180,12,2011,0.0,0.0,1.0
5539,3.0,1628,2,1,4,4.0,0,3.0,0.0,1.0,7195550,25,2007,0.0,1.0,0.0
5540,6.0,1553,1,1,4,3.0,1,3.0,1.0,3.0,18365420,16,2013,1.0,0.0,0.0
5541,0.0,633,1,1,2,3.0,0,2.0,0.0,3.0,5648000,48,2011,1.0,0.0,0.0
5542,2.0,796,1,1,2,3.0,1,3.0,1.0,4.0,8992520,16,2007,0.0,0.0,1.0
5543,3.0,1794,2,1,4,4.0,0,0.0,2.0,3.0,10485480,29,2006,0.0,0.0,1.0
5544,3.0,1726,2,1,4,2.0,1,0.0,0.0,1.0,8001610,18,2006,0.0,1.0,0.0
5545,3.0,1644,2,1,4,3.0,1,3.0,0.0,5.0,10138550,31,2009,0.0,1.0,0.0
5546,4.0,2471,4,2,6,4.0,0,3.0,2.0,4.0,12529240,22,2011,0.0,1.0,0.0
5547,0.0,1122,1,1,3,1.0,1,0.0,1.0,5.0,8904750,16,2011,0.0,0.0,1.0
5548,5.0,1906,2,1,5,0.0,1,2.0,2.0,3.0,14737720,18,2014,0.0,0.0,1.0
5549,4.0,1420,2,1,4,3.0,0,3.0,2.0,5.0,13798400,21,2012,1.0,0.0,0.0
5550,3.0,1755,2,1,4,4.0,1,3.0,2.0,0.0,14615700,15,2006,1.0,0.0,0.0
5551,3.0,1686,2,1,4,0.0,0,2.0,0.0,4.0,13495120,26,2008,1.0,0.0,0.0
5552,4.0,2053,3,2,5,3.0,0,3.0,1.0,5.0,12034000,17,2010,0.0,0.0,1.0
5553,5.0,1772,1,1,4,4.0,0,0.0,1.0,5.0,20334690,27,2011,1.0,0.0,0.0
5554,2.0,918,1,1,3,0.0,0,3.0,1.0,3.0,10781300,10,2010,1.0,0.0,0.0
5555,2.0,861,1,1,3,2.0,1,3.0,2.0,4.0,9512550,5,2007,0.0,1.0,0.0
5556,0.0,1091,1,1,3,4.0,0,1.0,2.0,2.0,8994500,34,2011,1.0,0.0,0.0
5557,2.0,1093,1,1,3,0.0,1,0.0,2.0,4.0,9354900,34,2011,0.0,1.0,0.0
5558,3.0,1860,3,2,5,0.0,1,2.0,2.0,0.0,14830590,7,2004,1.0,0.0,0.0
5559,3.0,1908,3,2,5,0.0,0,2.0,2.0,3.0,10195310,53,2007,0.0,0.0,1.0
5560,3.0,1555,2,1,4,3.0,0,3.0,0.0,4.0,13027020,26,2011,1.0,0.0,0.0
5561,2.0,1139,1,1,3,1.0,0,0.0,1.0,3.0,8602280,15,2007,0.0,0.0,1.0
5562,1.0,982,1,1,3,0.0,1,1.0,0.0,1.0,6515045,23,2008,0.0,1.0,0.0
5563,2.0,875,1,1,3,2.0,1,3.0,2.0,5.0,9749000,25,2013,0.0,1.0,0.0
5564,0.0,1631,2,2,4,2.0,1,0.0,2.0,3.0,9009500,28,2011,0.0,1.0,0.0
5565,3.0,1615,2,1,4,1.0,1,0.0,2.0,3.0,10873880,9,2010,0.0,0.0,1.0
5566,2.0,942,1,1,3,2.0,0,0.0,0.0,5.0,8017350,5,2009,0.0,1.0,0.0
5567,0.0,1537,2,2,4,4.0,0,2.0,2.0,4.0,8474250,49,2011,0.0,1.0,0.0
5568,1.0,961,1,1,3,3.0,0,1.0,2.0,4.0,12505440,36,2008,1.0,0.0,0.0
